id_10,[0.0 0.0 0.0 0.0 0.25 0.0 0.0 0.0 0.0 0.0];[0.0 0.0 0.0 0.0 0.25 0.0 0.0 0.0 0.0 0.0];[0.0 0.0 0.0 0.0 0.25 0.5 0.0 0.0 0.0 0.0];[0.0 0.0 0.0 0.0 0.25 1.0 0.0 0.0 0.0 0.0];[0.0 0.0 0.0 0.0 0.25 0.0 0.0 0.0 0.0 0.0];[0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0];[0.0 0.0 0.0 0.75 0.25 0.0 0.0 0.0 0.0 0.0];[0.0 0.0 0.0 0.0 0.25 0.0 0.0 0.0 0.0 0.0];[0.0 0.0 0.0 0.0 0.25 0.0 0.0 0.0 0.0 0.0];[0.0 0.0 0.0 0.0 0.25 0.0 0.0 0.0 0.0 0.0],0
id_11,[0.0 0.0 0.0 0.0 0.25 0.0 0.0 0.75 0.0 0.0];[0.0 1.0 0.0 0.0 0.25 0.0 0.0 0.0 0.0 0.0];[0.0 0.5 0.0 0.0 0.25 0.0 0.0 0.0 0.0 0.0];[0.0 0.0 0.0 0.0 0.25 0.0 0.0 0.0 0.0 0.0];[0.0 0.0 0.0 0.0 0.25 0.0 0.0 0.0 0.0 0.0];[0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0];[0.0 0.0 0.0 0.0 0.25 0.0 0.0 0.0 0.0 0.0];[0.0 0.0 0.0 0.0 0.25 0.0 0.0 0.0 0.0 0.0];[0.0 0.0 0.0 0.0 0.25 0.0 0.0 0.0 0.0 0.0];[0.0 0.0 0.0 0.0 0.25 0.0 0.0 0.0 0.0 0.0],3
id_12,[0.0 0.0 0.0 0.0 0.25 0.0 0.0 0.0 0.0 0.0];[0.0 0.0 0.0 0.0 0.25 0.0 0.0 0.0 0.0 0.0];[0.0 0.0 0.5 0.0 0.25 0.0 0.0 0.0 0.0 0.0];[0.0 0.0 1.0 0.0 0.25 0.0 0.0 0.0 0.0 0.0];[0.0 0.0 0.0 0.0 0.25 0.0 0.0 0.0 0.0 0.0];[0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0];[0.75 0.0 0.0 0.0 0.25 0.0 0.0 0.0 0.0 0.0];[0.0 0.0 0.0 0.0 0.25 0.0 0.0 0.0 0.0 0.0];[0.0 0.0 0.0 0.0 0.25 0.0 0.0 0.0 0.0 0.0];[0.0 0.0 0.0 0.0 0.25 0.0 0.0 0.0 0.0 0.0],0
id_13,[0.0 0.0 0.0 0.0 0.25 0.0 0.0 0.0 0.0 0.0];[0.0 0.0 0.0 0.0 0.25 0.0 0.0 0.0 0.0 0.0];[0.0 0.0 0.0 0.0 0.25 0.0 0.0 0.0 0.0 0.0];[0.0 0.0 0.0 0.0 0.25 0.0 0.0 0.0 0.0 0.0];[0.0 0.0 0.0 0.0 0.25 0.5 1.0 0.0 0.0 0.0];[0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0];[0.0 0.0 0.0 0.0 0.25 0.0 0.0 0.0 0.75 0.0];[0.0 0.0 0.0 0.0 0.25 0.0 0.0 0.0 0.0 0.0];[0.0 0.0 0.0 0.0 0.25 0.0 0.0 0.0 0.0 0.0];[0.0 0.0 0.0 0.0 0.25 0.0 0.0 0.0 0.0 0.0],2
id_14,[0.0 0.0 0.0 0.0 0.25 0.0 0.0 0.0 0.0 0.0];[0.5 1.0 0.0 0.0 0.25 0.0 0.0 0.0 0.0 0.0];[0.0 0.0 0.0 0.0 0.25 0.0 0.0 0.0 0.75 0.0];[0.0 0.0 0.0 0.0 0.25 0.0 0.0 0.0 0.0 0.0];[0.0 0.0 0.0 0.0 0.25 0.0 0.0 0.0 0.0 0.0];[0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0];[0.0 0.0 0.0 0.0 0.25 0.0 0.0 0.0 0.0 0.0];[0.0 0.0 0.0 0.0 0.25 0.0 0.0 0.0 0.0 0.0];[0.0 0.0 0.0 0.0 0.25 0.0 0.0 0.0 0.0 0.0];[0.0 0.0 0.0 0.0 0.25 0.0 0.0 0.0 0.0 0.0],4
id_15,[0.0 0.0 0.0 0.0 0.25 0.0 0.0 0.0 0.0 0.0];[0.0 0.0 0.0 0.0 0.25 0.0 0.0 0.0 0.0 0.0];[0.0 0.0 0.0 0.0 0.25 0.0 0.0 0.0 0.0 0.0];[0.0 0.0 0.0 0.0 0.25 0.0 0.0 0.0 0.0 0.0];[0.0 0.0 0.0 0.0 0.25 0.75 0.0 0.0 0.0 0.0];[0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0];[0.0 0.0 0.0 0.0 0.25 0.0 0.0 0.0 0.0 0.0];[0.0 0.0 0.0 0.0 0.25 0.5 1.0 0.0 0.0 0.0];[0.0 0.0 0.0 0.0 0.25 0.0 0.0 0.0 0.0 0.0];[0.0 0.0 0.0 0.0 0.25 0.0 0.0 0.0 0.0 0.0],1
id_16,[0.0 0.0 0.0 0.0 0.25 0.0 0.0 0.0 0.0 0.0];[0.0 0.0 0.0 0.0 0.25 0.0 0.0 0.0 0.0 0.0];[0.0 0.0 0.0 0.0 0.25 0.0 0.0 0.0 0.0 0.0];[0.0 0.0 0.0 0.0 0.25 0.0 0.0 0.0 0.0 0.0];[0.0 0.0 0.0 0.0 0.25 0.0 0.0 0.0 0.0 0.0];[0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0];[1.0 0.5 0.0 0.0 0.25 0.0 0.0 0.0 0.0 0.0];[0.0 0.0 0.0 0.0 0.25 0.0 0.0 0.0 0.0 0.0];[0.0 0.0 0.0 0.0 0.25 0.0 0.0 0.0 0.0 0.0];[0.0 0.0 0.0 0.0 0.25 0.0 0.0 0.0 0.75 0.0],2
id_17,[0.0 0.0 0.0 0.0 0.25 0.0 0.0 0.0 0.0 0.0];[0.0 0.0 0.0 0.0 0.25 0.0 0.0 0.0 0.0 0.0];[0.0 0.0 0.0 0.0 0.25 0.0 0.0 0.0 0.0 0.0];[0.0 0.0 0.0 0.0 0.25 0.0 0.0 0.0 0.0 0.0];[0.0 0.0 0.0 1.0 0.25 0.0 0.0 0.0 0.0 0.0];[0.0 0.0 0.75 0.5 0.0 0.0 0.0 0.0 0.0 0.0];[0.0 0.0 0.0 0.0 0.25 0.0 0.0 0.0 0.0 0.0];[0.0 0.0 0.0 0.0 0.25 0.0 0.0 0.0 0.0 0.0];[0.0 0.0 0.0 0.0 0.25 0.0 0.0 0.0 0.0 0.0];[0.0 0.0 0.0 0.0 0.25 0.0 0.0 0.0 0.0 0.0],1
id_18,[0.0 0.0 0.0 0.0 0.25 0.0 0.0 0.0 0.0 0.0];[0.0 0.0 0.0 0.0 0.25 0.0 0.0 0.0 0.0 0.0];[0.0 0.0 0.0 0.0 0.25 0.0 0.0 0.75 0.0 0.0];[0.0 0.0 0.0 0.0 0.25 0.0 0.0 0.0 0.0 0.0];[0.0 0.0 0.0 0.0 0.25 0.0 0.0 0.0 0.0 0.0];[0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0];[0.0 0.0 0.0 0.0 0.25 0.0 0.0 0.5 0.0 0.0];[0.0 0.0 0.0 0.0 0.25 0.0 0.0 1.0 0.0 0.0];[0.0 0.0 0.0 0.0 0.25 0.0 0.0 0.0 0.0 0.0];[0.0 0.0 0.0 0.0 0.25 0.0 0.0 0.0 0.0 0.0],3
id_19,[0.0 0.0 0.0 0.0 0.25 0.0 0.0 0.0 0.0 0.0];[0.0 0.0 0.0 0.0 0.25 0.0 1.0 0.0 0.0 0.0];[0.0 0.0 0.0 0.0 0.25 0.0 0.5 0.75 0.0 0.0];[0.0 0.0 0.0 0.0 0.25 0.0 0.0 0.0 0.0 0.0];[0.0 0.0 0.0 0.0 0.25 0.0 0.0 0.0 0.0 0.0];[0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0];[0.0 0.0 0.0 0.0 0.25 0.0 0.0 0.0 0.0 0.0];[0.0 0.0 0.0 0.0 0.25 0.0 0.0 0.0 0.0 0.0];[0.0 0.0 0.0 0.0 0.25 0.0 0.0 0.0 0.0 0.0];[0.0 0.0 0.0 0.0 0.25 0.0 0.0 0.0 0.0 0.0],0
id_20,[0.0 0.0 0.0 0.0 0.25 0.0 0.0 0.0 0.0 0.0];[0.0 0.0 0.0 0.0 0.25 0.0 0.0 0.0 0.0 0.0];[0.0 0.0 0.0 0.0 0.25 0.0 0.0 0.0 0.0 0.0];[0.0 0.0 0.0 0.0 0.25 0.0 0.0 0.0 0.0 0.75];[0.0 0.0 0.0 0.0 0.25 0.0 0.0 0.0 0.0 0.0];[0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0];[0.0 0.0 0.0 0.0 0.25 1.0 0.0 0.0 0.0 0.0];[0.0 0.0 0.0 0.0 0.25 0.5 0.0 0.0 0.0 0.0];[0.0 0.0 0.0 0.0 0.25 0.0 0.0 0.0 0.0 0.0];[0.0 0.0 0.0 0.0 0.25 0.0 0.0 0.0 0.0 0.0],0
id_21,[0.0 0.0 0.0 0.0 0.25 0.0 0.0 0.0 0.0 0.0];[0.0 0.0 0.0 0.0 0.25 0.0 0.0 0.0 0.0 0.0];[0.0 0.0 0.0 0.0 0.25 0.0 1.0 0.5 0.0 0.0];[0.0 0.0 0.0 0.0 0.25 0.0 0.0 0.0 0.0 0.0];[0.0 0.0 0.0 0.0 0.25 0.0 0.0 0.0 0.0 0.0];[0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0];[0.0 0.0 0.0 0.0 0.25 0.0 0.0 0.0 0.0 0.0];[0.0 0.0 0.0 0.0 0.25 0.0 0.75 0.0 0.0 0.0];[0.0 0.0 0.0 0.0 0.25 0.0 0.0 0.0 0.0 0.0];[0.0 0.0 0.0 0.0 0.25 0.0 0.0 0.0 0.0 0.0],0
id_22,[0.0 0.0 0.0 0.0 0.25 0.0 0.0 0.0 0.0 0.0];[0.0 0.0 0.0 0.0 0.25 0.0 0.0 0.0 0.0 0.0];[0.0 0.0 0.0 0.0 0.25 0.0 0.0 0.0 0.0 0.0];[0.0 0.0 0.0 0.0 0.25 0.0 0.75 0.0 0.0 0.0];[0.0 0.0 0.0 0.0 0.25 0.0 0.0 0.0 0.0 0.0];[0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0];[0.0 0.0 0.0 0.0 0.25 1.0 0.0 0.0 0.0 0.0];[0.0 0.0 0.0 0.0 0.25 0.5 0.0 0.0 0.0 0.0];[0.0 0.0 0.0 0.0 0.25 0.0 0.0 0.0 0.0 0.0];[0.0 0.0 0.0 0.0 0.25 0.0 0.0 0.0 0.0 0.0],2
id_23,[0.0 0.0 0.0 0.0 0.25 0.0 0.0 0.0 0.0 0.0];[1.0 0.0 0.0 0.0 0.25 0.0 0.0 0.0 0.0 0.0];[0.5 0.0 0.0 0.0 0.25 0.0 0.0 0.0 0.0 0.0];[0.0 0.0 0.0 0.0 0.25 0.0 0.0 0.0 0.0 0.0];[0.0 0.0 0.0 0.0 0.25 0.0 0.0 0.0 0.0 0.0];[0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0];[0.0 0.0 0.0 0.0 0.25 0.0 0.0 0.0 0.0 0.0];[0.0 0.0 0.0 0.75 0.25 0.0 0.0 0.0 0.0 0.0];[0.0 0.0 0.0 0.0 0.25 0.0 0.0 0.0 0.0 0.0];[0.0 0.0 0.0 0.0 0.25 0.0 0.0 0.0 0.0 0.0],0
id_24,[0.0 0.0 0.0 0.0 0.25 0.0 0.5 0.0 0.0 0.0];[0.0 0.0 0.0 0.0 0.25 0.0 1.0 0.0 0.0 0.0];[0.0 0.0 0.0 0.0 0.25 0.0 0.0 0.0 0.0 0.0];[0.0 0.0 0.0 0.0 0.25 0.0 0.0 0.0 0.0 0.0];[0.0 0.0 0.0 0.0 0.25 0.0 0.0 0.0 0.0 0.0];[0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0];[0.0 0.0 0.0 0.0 0.25 0.0 0.0 0.0 0.0 0.0];[0.0 0.0 0.0 0.0 0.25 0.0 0.0 0.0 0.0 0.0];[0.0 0.0 0.0 0.0 0.25 0.0 0.0 0.0 0.0 0.0];[0.0 0.0 0.75 0.0 0.25 0.0 0.0 0.0 0.0 0.0],3
id_25,[0.0 0.0 0.0 0.0 0.25 0.0 0.0 0.0 0.0 0.0];[0.0 0.0 0.75 0.0 0.25 0.0 0.0 0.0 0.0 0.0];[0.0 0.0 0.0 0.0 0.25 0.0 1.0 0.5 0.0 0.0];[0.0 0.0 0.0 0.0 0.25 0.0 0.0 0.0 0.0 0.0];[0.0 0.0 0.0 0.0 0.25 0.0 0.0 0.0 0.0 0.0];[0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0];[0.0 0.0 0.0 0.0 0.25 0.0 0.0 0.0 0.0 0.0];[0.0 0.0 0.0 0.0 0.25 0.0 0.0 0.0 0.0 0.0];[0.0 0.0 0.0 0.0 0.25 0.0 0.0 0.0 0.0 0.0];[0.0 0.0 0.0 0.0 0.25 0.0 0.0 0.0 0.0 0.0],0
id_26,[0.0 0.0 0.0 0.0 0.25 0.0 0.0 0.0 0.0 0.0];[0.0 0.0 0.0 0.0 0.25 0.0 0.0 0.0 0.75 0.0];[0.0 0.0 0.0 0.0 0.25 0.0 0.0 0.0 0.0 0.0];[0.0 0.0 0.0 0.0 0.25 0.0 0.5 0.0 0.0 0.0];[0.0 0.0 0.0 0.0 0.25 0.0 1.0 0.0 0.0 0.0];[0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0];[0.0 0.0 0.0 0.0 0.25 0.0 0.0 0.0 0.0 0.0];[0.0 0.0 0.0 0.0 0.25 0.0 0.0 0.0 0.0 0.0];[0.0 0.0 0.0 0.0 0.25 0.0 0.0 0.0 0.0 0.0];[0.0 0.0 0.0 0.0 0.25 0.0 0.0 0.0 0.0 0.0],0
id_27,[0.0 0.0 0.0 0.0 0.25 0.0 0.0 0.0 0.0 0.75];[0.0 0.0 0.0 0.0 0.25 0.0 0.0 0.0 0.0 0.0];[0.0 0.0 0.0 0.0 0.25 0.0 0.0 0.0 0.0 0.0];[0.0 0.0 0.0 0.0 0.25 0.0 0.0 0.0 0.0 0.0];[0.0 0.0 0.0 0.0 0.25 0.0 0.0 0.0 0.0 0.0];[0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0];[0.0 0.0 0.0 0.0 0.25 0.0 0.0 0.0 0.0 0.0];[0.0 0.0 0.0 0.0 0.25 0.0 0.0 0.0 0.0 0.0];[0.0 0.0 0.0 0.0 0.25 1.0 0.0 0.0 0.0 0.0];[0.0 0.0 0.0 0.0 0.25 0.5 0.0 0.0 0.0 0.0],1
id_28,[0.0 0.0 0.0 0.0 0.25 0.0 0.0 0.0 0.0 0.0];[0.0 0.0 0.0 0.0 0.25 0.0 0.0 0.0 0.0 0.0];[0.0 0.0 0.0 0.0 0.25 0.0 0.0 0.0 0.0 0.0];[0.0 0.75 0.0 0.0 0.25 0.0 0.0 0.0 0.0 0.0];[0.0 0.0 0.0 0.0 0.25 0.0 0.0 0.0 0.0 0.0];[0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0];[0.0 0.0 0.0 0.0 0.25 0.0 0.0 0.0 0.0 0.0];[0.0 0.0 0.0 0.0 0.25 0.0 0.0 0.0 0.0 0.0];[0.0 0.0 0.0 0.0 0.25 0.0 0.0 1.0 0.5 0.0];[0.0 0.0 0.0 0.0 0.25 0.0 0.0 0.0 0.0 0.0],1
id_29,[0.0 0.0 0.0 0.0 0.25 0.0 0.0 0.0 0.0 0.0];[0.0 0.0 0.0 0.0 0.25 0.0 0.0 0.0 0.0 0.0];[0.0 0.0 0.0 0.0 0.25 0.0 0.0 0.0 0.0 0.0];[0.0 0.0 0.0 0.0 0.25 0.0 0.0 0.0 0.0 0.0];[0.0 0.0 0.0 0.0 0.25 0.75 0.0 0.0 0.0 0.0];[0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0];[0.0 0.0 0.0 0.0 0.25 0.0 0.0 0.0 0.0 0.0];[0.0 0.0 0.0 0.0 0.25 0.0 0.0 0.0 0.0 0.0];[0.0 0.0 0.0 0.0 0.25 0.0 0.0 0.0 0.0 1.0];[0.0 0.0 0.0 0.0 0.25 0.0 0.0 0.0 0.0 0.5],2
id_30,[0.0 0.0 0.0 0.0 0.25 0.0 0.0 0.0 0.75 0.0];[0.0 0.0 0.0 0.0 0.25 0.0 0.0 0.0 0.0 0.0];[0.0 0.0 0.0 0.0 0.25 0.0 0.0 0.0 0.0 0.0];[0.0 0.0 0.0 0.0 0.25 0.0 0.0 0.0 0.0 0.0];[0.0 0.0 0.0 0.0 0.25 0.0 0.0 0.0 0.0 0.0];[0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0];[0.0 0.0 0.0 0.0 0.25 0.5 0.0 0.0 0.0 0.0];[0.0 0.0 0.0 0.0 0.25 0.0 0.0 0.0 0.0 0.0];[0.0 0.0 0.0 0.0 0.25 0.0 0.0 0.0 0.0 0.0];[0.0 0.0 0.0 0.0 0.25 0.0 0.0 0.0 0.0 0.0],0
id_31,[0.0 0.0 0.0 0.0 0.25 0.0 0.0 0.0 0.0 0.0];[0.0 0.0 0.0 0.0 0.25 0.0 0.0 0.0 0.0 0.0];[0.0 0.0 0.0 0.0 0.25 0.0 0.0 0.0 0.0 0.0];[0.0 0.0 0.0 0.75 0.25 0.0 0.0 0.0 0.0 0.0];[0.0 0.0 0.0 0.0 0.25 0.0 0.0 0.0 0.0 0.0];[0.0 0.0 0.0 0.0 0.5 1.0 0.0 0.0 0.0 0.0];[0.0 0.0 0.0 0.0 0.25 0.0 0.0 0.0 0.0 0.0];[0.0 0.0 0.0 0.0 0.25 0.0 0.0 0.0 0.0 0.0];[0.0 0.0 0.0 0.0 0.25 0.0 0.0 0.0 0.0 0.0];[0.0 0.0 0.0 0.0 0.25 0.0 0.0 0.0 0.0 0.0],4
id_32,[0.0 0.0 0.0 0.0 0.25 0.0 0.0 0.0 0.0 0.0];[0.0 0.0 0.0 0.0 0.25 0.0 0.0 0.0 0.75 0.0];[0.0 1.0 0.5 0.0 0.25 0.0 0.0 0.0 0.0 0.0];[0.0 0.0 0.0 0.0 0.25 0.0 0.0 0.0 0.0 0.0];[0.0 0.0 0.0 0.0 0.25 0.0 0.0 0.0 0.0 0.0];[0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0];[0.0 0.0 0.0 0.0 0.25 0.0 0.0 0.0 0.0 0.0];[0.0 0.0 0.0 0.0 0.25 0.0 0.0 0.0 0.0 0.0];[0.0 0.0 0.0 0.0 0.25 0.0 0.0 0.0 0.0 0.0];[0.0 0.0 0.0 0.0 0.25 0.0 0.0 0.0 0.0 0.0],0
